"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","ESU_DPS_COMMONNAME","COMMONNAME","RUN","MAJORPOPGROUP","WATERBODY","final_abundance","datasource","final_abundance_data_type","METHODNUMBER","CONTACTAGENCY","SUBMITAGENCY","LASTUPDATED","ID","PROTMETHNAME"
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2005,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",212,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2020/01/10 02:26:46","83D8B4B1-E791-CC2E-BE2C-7088F8A75D97","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2006,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",153,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2015/06/26 12:00:00","83D8DBA8-CEDA-6933-B196-A855E6E58769","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2007,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",164,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2015/06/26 12:00:00","83D90423-F19A-3E22-4904-AB4385B3CB52","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2008,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",486,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2015/06/26 12:00:00","83D92B09-FEF1-FC81-9E65-A45D32078B8A","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2009,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",604,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2020/01/10 02:26:50","83D95201-E9B3-46C0-83A6-D8F7C2C39E68","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2010,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",542,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2015/06/26 12:00:00","83D979B1-D6EC-5145-DB1F-AD3E3E86C223","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2011,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",597,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2020/01/10 02:26:52","83D9A13F-CBCC-55CC-A116-2DE9EC8FFD65","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2012,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",234,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2020/01/10 02:26:53","83D9C9AB-0F70-A030-AABF-01496E103B6B","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2013,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",118,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2020/01/10 02:26:54","83D9F1AB-BA03-B32D-26BC-94708F8DC60C","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2014,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",213,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2020/01/10 02:26:55","BC3206AB-5056-8E43-3588-3807605BC4DD","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2015,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",173,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2020/01/10 02:26:55","BC322B4F-5056-8E43-3572-58FB68303B91","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2016,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",114,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2020/01/10 02:26:56","1EE4A7E8-5056-8E43-3544-C380B2F80084","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2017,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",49,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2020/01/10 02:26:57","e5809af6-c8bb-45d5-acad-256c39140f88","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2018,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",29,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2019/02/13 12:00:00","46c5d24c-6f3c-40e9-af28-219a7a5027e0","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Snake River spring/summer-run ESU)","Tucannon River - spring Chinook salmon",2019,"Snake River spring and summer Chinook","Chinook salmon","Spring","Lower Snake","Tucannon River",8,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW","2020/01/10 02:26:59","7c1c33be-ceeb-4d11-898c-d54afeaeb57c","Natural-Origin Spawners Hatchery-Origin Spawners: Census redd counts expanded by sex ratio at Tucannon hatchery trap."
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",1999,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",29,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"029DBFAE-923B-7EE4-652F-E5F844FF97CD","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2000,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",73,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"029DDC46-CDE6-B04F-90DE-D41B628D1161","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2001,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",226,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"029DED8C-FF5B-C4A2-85CC-78198C85445A","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2002,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",152,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"029E0F2A-CEF9-C8BE-31BC-9FF2419E34DF","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2003,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",199,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"029E300B-D314-866E-9540-328B4972C478","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2004,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",142,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"029E4D9A-D817-3A75-79EA-4341F270D382","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2005,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",129,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"029E6A25-0BBC-C0D7-73A4-7B0E39EF4C09","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2006,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",79,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"029E8BDF-CA76-0F8F-360B-12CEDBD59705","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2007,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",206,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"029EAF2B-D91B-B51E-B0BB-9C973ACD59DB","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2008,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",95,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"02A5ADE7-CD95-26A0-EA67-A7108DFDFE71","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2009,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",180,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"02A5D08F-E290-9860-8F25-76A9F18C9E3B","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2010,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",334,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"02A5F2A9-EB8F-FC20-8AEA-F5E796EC05FC","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2011,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",381,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"02A614AE-FD7F-8BA9-AC56-B475A51D1231","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2012,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",254,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"02A63753-95B0-D9FC-3157-A36BB678CCEB","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2013,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",152,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"02A654D7-D070-3DC6-E7C2-C0080B87237D","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2014,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",225,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"02A665A1-B397-8D27-A93D-499FDFA55670","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2015,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",417,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"02A6853C-0EB8-8142-398C-9586709B9BDD","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2016,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",297,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"1EE42150-5056-8E43-3593-CC233D348DB8","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2017,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",63,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"483a98d7-3665-459e-b68e-7297955f0f01","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
"Salmon, Chinook (Upper Columbia River spring-run ESU)","Entiat River - spring Chinook salmon",2018,"Upper Columbia spring Chinook","Chinook salmon","Spring","North Cascades","Entiat River",46,"Coordinated_Assessments","NOSAIJ",4,"Washington Department of Fish and Wildlife","WDFW",NA,"dff97afb-87a5-447f-9ba6-2c57af1d5930","Natural-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd data to expand redds to spawners.Hatchery-Origin Spawners: Spawning escapement based on total census redd counts. Used Wenatchee fish per redd dat"
