"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","ESU_DPS_COMMONNAME","COMMONNAME","RUN","MAJORPOPGROUP","WATERBODY","final_abundance","datasource","final_abundance_data_type","METHODNUMBER","CONTACTAGENCY","SUBMITAGENCY","LASTUPDATED","ID","PROTMETHNAME"
"Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2011,"Puget Sound Chinook","Chinook","-","-","-",99,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2012,"Puget Sound Chinook","Chinook","-","-","-",281,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2013,"Puget Sound Chinook","Chinook","-","-","-",100,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2014,"Puget Sound Chinook","Chinook","-","-","-",91,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2015,"Puget Sound Chinook","Chinook","-","-","-",401,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Nooksack River (including Middle Fork Nooksack River) - spring Chinook salmon",2016,"Puget Sound Chinook","Chinook","-","-","-",187,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2008,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",839,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:54","CC7C8696-E4DE-47C7-AAF1-0151D753E8B4",NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2009,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",431,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:54","87190C7B-1104-494F-8E4E-2F479223900C",NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2010,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",405,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:54","21F37327-1E12-4275-A4AE-DF2F266C15C7",NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2011,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",464,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:48","89AF362C-68AB-45FF-A2F6-5543719E04F3",NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2012,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",714,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:56","96F3F46E-E566-46F4-B28D-A42E7655F681",NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2013,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",470,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:49","2469ED80-7FC0-4F20-97F8-6D81A99E5923",NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2014,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",141,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:49","DF2CC591-7B8B-4001-847F-E029E1F3E94A",NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2015,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",242,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:50","EE66745C-E1F2-4007-A997-DF4324014443",NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2016,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",516,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:56","45D93682-4781-4CBE-B648-C0D4BECAD994",NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2017,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",546,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:56","8280AC9B-D4A1-40B1-B6CA-6D6A47E9C0DA",NA
"Salmon, Chinook (Puget Sound ESU)","North Fork Stillaguamish River - summer Chinook salmon",2018,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","North Fork Stillaguamish River",117,"Coordinated_Assessments","NOSAIJ",3,"Washington Department of Fish and Wildlife","WDFW","2020/04/21 08:02:55","0F35BB3B-488E-443C-BF63-1237AA35096E",NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2002,"Puget Sound Chinook","Chinook","-","-","-",1346,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2003,"Puget Sound Chinook","Chinook","-","-","-",912,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2004,"Puget Sound Chinook","Chinook","-","-","-",1236,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2005,"Puget Sound Chinook","Chinook","-","-","-",827,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2006,"Puget Sound Chinook","Chinook","-","-","-",1182,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2007,"Puget Sound Chinook","Chinook","-","-","-",1275,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2008,"Puget Sound Chinook","Chinook","-","-","-",1903,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2009,"Puget Sound Chinook","Chinook","-","-","-",377,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2010,"Puget Sound Chinook","Chinook","-","-","-",529,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2011,"Puget Sound Chinook","Chinook","-","-","-",472,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2012,"Puget Sound Chinook","Chinook","-","-","-",642,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2013,"Puget Sound Chinook","Chinook","-","-","-",203,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2014,"Puget Sound Chinook","Chinook","-","-","-",468,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2015,"Puget Sound Chinook","Chinook","-","-","-",831,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2016,"Puget Sound Chinook","Chinook","-","-","-",713,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2017,"Puget Sound Chinook","Chinook","-","-","-",637,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2018,"Puget Sound Chinook","Chinook","-","-","-",486,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Puyallup River - fall Chinook salmon",2019,"Puget Sound Chinook","Chinook","-","-","-",289,"Raw data for pops not in CA_11.10.2020.csv",NA,NA,NA,NA,NA,NA,NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",1999,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",382,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:36","9E18B747-D5E0-48EC-9B2D-12928E7F1312",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2000,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",220,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:37","9E93C010-5606-42D4-840F-EE90828CDE29",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2001,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",105,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:37","352BDD7D-0048-4488-BF13-3DB188CB5504",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2002,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",1370,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:38","A28DD95A-6781-4AB8-AA2E-F4993EA2EB19",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2003,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",860,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:39","D5FFFD5B-8A18-41C6-98A7-931C414F7BBC",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2004,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",748,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:40","22D034CA-32DE-408F-B54E-AE87B2BDB966",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2005,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",433,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:40","AB4F14E9-7A7A-4FBE-AA72-BEE42134AA0C",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2006,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",492,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:41","08FF38DC-FBE8-4646-85AA-14F56A399306",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2007,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",419,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:42","84E6F76F-452C-4023-A5CC-DB008730230D",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2008,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",292,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:42","ACFCFB25-6243-4230-BAA2-46596705BA0D",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2009,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",193,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:46","2FA0D126-4FC5-4051-9445-A91EE2BC3693",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2010,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",312,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:47","47416385-050A-4F18-923C-9889B7F2C6D8",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2011,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",174,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:48","17D65482-7FB7-421C-AA40-D5AAAE0A1488",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2012,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",210,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:49","BF267B3D-2B4A-4760-BF10-7530CC9D84BE",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2013,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",253,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:50","AD1B5323-9720-41D2-A7AA-9961969EE339",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2014,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",206,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:50","11F6384C-30DE-4489-AEB1-B72B9B6F650A",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2015,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",122,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:51","9A700D7F-FC6E-4516-A130-DE9FD67DA0DB",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2016,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",232,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:52","B65B81B6-EB47-47FF-B23B-1D86425F0793",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2017,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",798,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:52","B7FDE47B-4D5C-443A-BCE4-A8E6D4568050",NA
"Salmon, Chinook (Puget Sound ESU)","Skokomish River - fall Chinook salmon",2018,"Puget Sound Chinook","Chinook salmon","Fall","Hood Canal","Skokomish River",161,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/31 01:21:53","8AC24A52-CDF0-43C6-B7CD-9AD7D82D7694",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",1997,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",1540,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:42:03","501BB358-0DCB-4949-AC89-DE6F3A3ED042",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",1998,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",1495,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:42:04","7CC55D8B-6A82-4D2C-8E0D-4C02458541D3",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",1999,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",1401,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:41:50","9897129E-B5CC-4C9D-A091-32E36C6FDAEB",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2000,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",1775,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:41:51","4747A09F-2F6B-47DF-9824-940131F7343A",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2001,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",3054,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:41:51","7744D692-1B85-49CD-82EA-52B45DF89C43",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2006,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",4642,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:42:13","2A10D4FD-5268-4DED-AB0A-8A4010A0A3BC",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2007,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",1510,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:42:14","82688749-2D6B-4FF9-9528-2289EA7B4028",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2008,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",4780,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:42:14","C62D372D-62D5-4A38-BF03-A22A12AA4B92",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2009,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",1146,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:42:15","456FB148-457E-4FBA-AE0D-E9F5F7B55B73",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2010,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",1836,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:41:53","9D3184CA-4D28-4CAA-B5BB-BB98261DCBEF",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2011,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",876,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:42:10","6A2DADB8-5616-4631-ADF8-9060B48834E2",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2012,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",2462,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:42:11","1F3CB228-35A9-46BA-BCF8-4D71425B811C",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2013,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",1860,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:42:11","49A57BD6-E0CD-4E56-8442-49A019DF9AE7",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2014,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",1654,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:41:53","24D2BFC2-6A6C-4458-9A65-A95D34DB7D93",NA
"Salmon, Chinook (Puget Sound ESU)","Skykomish River - summer Chinook salmon",2015,"Puget Sound Chinook","Chinook salmon","Summer","Whidbey Basin","Skykomish River",1585,"Coordinated_Assessments","NOSAIJ",1,"Washington Department of Fish and Wildlife","WDFW","2020/07/28 09:41:53","9011E9AE-CF67-44BB-85D1-AED1FC81DD9D",NA
