"ESU_DPS","ESU_DPS_COMMONNAME","MAJORPOPGROUP","COMMONPOPNAME2","COMMONNAME","RUN","WATERBODY","SPAWNINGYEAR","final_abundance","final_abundance_data_type","METHODNUMBER"
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2001,543,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2002,460,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2003,193,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2004,700,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2005,308,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2006,1043,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2007,282,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2008,983,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2009,367,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2010,768,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2011,345,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2012,1826,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2013,1080,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2014,923,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2015,743,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2016,1502,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2017,1630,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Sauk River - spring Chinook salmon","Chinook salmon","Spring",NA,2018,1603,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,1999,3586,"TSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2000,13092,"TSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2001,10084,"TSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2002,13815,"TSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2003,7123,"TSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2004,20040,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2005,16608,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2006,16165,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2007,9845,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2008,8441,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2009,5290,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2010,6644,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2011,4480,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2012,9808,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2013,8801,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2014,8308,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2015,10705,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2016,15406,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2017,7792,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Upper Skagit River - summer Chinook salmon","Chinook salmon","Summer",NA,2018,8602,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,1999,656,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2000,892,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2001,1558,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2002,513,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2003,969,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2004,1332,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2005,848,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2006,1208,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2007,850,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2008,627,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2009,303,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2010,256,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2011,611,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2012,838,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2013,827,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2014,300,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2015,516,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2016,875,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2017,865,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2018,574,"NOSAIJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","White River - spring Chinook salmon","Chinook salmon","Spring",NA,2019,800,"NOSAIJ",1
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1992,620,"NOSAIJ",2
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1993,777,"NOSAIJ",2
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1994,484,"NOSAIJ",2
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1995,379,"NOSAIJ",2
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1996,840,"NOSAIJ",2
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1997,821,"NOSAIJ",2
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1998,627,"NOSAIJ",2
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",1999,1722,"NOSAIJ",2
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2000,3388,"NOSAIJ",3
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2001,5681,"NOSAIJ",3
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2002,3622,"NOSAIJ",3
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2003,6835,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2004,8002,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2005,6088,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2006,5909,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2007,4416,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2008,4589,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2009,5717,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2010,8520,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2011,12932,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2012,16447,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2013,27166,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2014,16965,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2015,17575,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2016,10806,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2017,7571,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2018,6363,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2019,7500,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2020,8741,"NOSAIJ",4
"Salmon, Chinook (Snake River fall-run ESU)","Snake River fall Chinook","Snake River","Snake River - fall Chinook salmon","Chinook salmon","Fall","Snake River",2021,7957,"NOSAIJ",4
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",1992,0,"NOSAIJ",1
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",1993,4,"NOSAIJ",1
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",1994,0,"NOSAIJ",1
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",1995,0,"NOSAIJ",1
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",1996,0,"NOSAIJ",1
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",1997,2,"NOSAIJ",1
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",1998,0,"NOSAIJ",1
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",1999,0,"NOSAIJ",1
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",2000,2,"NOSAIJ",1
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",2001,9,"NOSAIJ",2
"Salmon, Chinook (Snake River spring/summer-run ESU)","Snake River spring and summer Chinook","Lower Snake","Asotin Creek - spring Chinook salmon","Chinook salmon","Spring","Asotin Creek",2002,9,"NOSAIJ",2
